id,dpname,fb_1,fb_2,fb_3,fb_4,fb_5,bow_1,bow_2,bow_3,bow_4,bow_5,lstm_1,lstm_2,lstm_3,lstm_4,lstm_5,ggnn_1,ggnn_2,ggnn_3,ggnn_4,ggnn_5
1778,BenchmarkTest14694_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1779,BenchmarkTest04702_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1780,BenchmarkTest07792_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1781,BenchmarkTest02739_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1782,BenchmarkTest03467_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1783,BenchmarkTest19015_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1784,BenchmarkTest06566_truepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1785,BenchmarkTest20943_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1786,BenchmarkTest05928_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1787,BenchmarkTest09715_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1788,BenchmarkTest03379_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1789,BenchmarkTest00242_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1790,BenchmarkTest16613_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1791,BenchmarkTest00910_falsepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1792,BenchmarkTest21002_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1793,BenchmarkTest15304_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1794,BenchmarkTest06532_truepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1795,BenchmarkTest02755_truepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1796,BenchmarkTest17198_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1797,BenchmarkTest00863_truepositive.txt,9,9,9,0,9,1,1,1,0,0,9,9,9,1,9,9,9,9,1,9
1798,BenchmarkTest11535_falsepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1799,BenchmarkTest04643_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1800,BenchmarkTest04025_truepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1801,BenchmarkTest09027_falsepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1802,BenchmarkTest09636_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1803,BenchmarkTest21018_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1804,BenchmarkTest17804_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1805,BenchmarkTest19712_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1806,BenchmarkTest04663_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1807,BenchmarkTest02780_truepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1808,BenchmarkTest06515_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1809,BenchmarkTest07138_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1810,BenchmarkTest20933_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1811,BenchmarkTest04722_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1812,BenchmarkTest05888_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1813,BenchmarkTest09015_falsepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1814,BenchmarkTest08999_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1815,BenchmarkTest02747_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1816,BenchmarkTest02200_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1817,BenchmarkTest08973_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1818,BenchmarkTest04033_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1819,BenchmarkTest01570_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1820,BenchmarkTest09708_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1821,BenchmarkTest07776_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,0,9,9,9,9,0,9
1822,BenchmarkTest10224_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1823,BenchmarkTest12147_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1824,BenchmarkTest08966_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1825,BenchmarkTest02143_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1826,BenchmarkTest04640_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1827,BenchmarkTest09031_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,0,9,9,9,9,0,9
1828,BenchmarkTest14091_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1829,BenchmarkTest14756_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1830,BenchmarkTest08408_falsepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1831,BenchmarkTest02773_truepositive.txt,9,9,9,1,9,1,1,1,0,1,9,9,9,1,9,9,9,9,1,9
1832,BenchmarkTest01533_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1833,BenchmarkTest10257_falsepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1834,BenchmarkTest07111_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1835,BenchmarkTest08404_truepositive.txt,9,9,9,1,9,0,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1836,BenchmarkTest20965_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1837,BenchmarkTest07157_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1838,BenchmarkTest14064_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1839,BenchmarkTest07158_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1840,BenchmarkTest04660_truepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1841,BenchmarkTest05871_falsepositive.txt,9,9,9,0,9,1,1,1,0,1,9,9,9,1,9,9,9,9,0,9
1842,BenchmarkTest08367_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1843,BenchmarkTest08992_falsepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1844,BenchmarkTest14131_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1845,BenchmarkTest00909_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1846,BenchmarkTest07095_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1847,BenchmarkTest02126_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1848,BenchmarkTest21019_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1849,BenchmarkTest02204_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1850,BenchmarkTest20373_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1851,BenchmarkTest03433_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1852,BenchmarkTest00080_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1853,BenchmarkTest05858_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1854,BenchmarkTest03383_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1855,BenchmarkTest09641_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1856,BenchmarkTest05282_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1857,BenchmarkTest07161_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1858,BenchmarkTest02163_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1859,BenchmarkTest09034_falsepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1860,BenchmarkTest11515_falsepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1861,BenchmarkTest02220_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1862,BenchmarkTest03414_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1863,BenchmarkTest20333_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1864,BenchmarkTest01515_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1865,BenchmarkTest00326_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1866,BenchmarkTest03409_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1867,BenchmarkTest02787_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1868,BenchmarkTest09020_falsepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1869,BenchmarkTest08435_falsepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1870,BenchmarkTest09649_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1871,BenchmarkTest02740_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1872,BenchmarkTest04705_falsepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1873,BenchmarkTest15292_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1874,BenchmarkTest02170_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1875,BenchmarkTest08968_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1876,BenchmarkTest14682_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1877,BenchmarkTest15977_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1878,BenchmarkTest07716_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1879,BenchmarkTest06468_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1880,BenchmarkTest21024_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1881,BenchmarkTest09049_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1882,BenchmarkTest05885_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1883,BenchmarkTest19077_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1884,BenchmarkTest07160_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1885,BenchmarkTest04667_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1886,BenchmarkTest05247_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1887,BenchmarkTest02149_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1888,BenchmarkTest02849_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1889,BenchmarkTest09057_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1890,BenchmarkTest14073_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1891,BenchmarkTest05919_falsepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1892,BenchmarkTest14060_falsepositive.txt,9,9,9,1,9,1,1,1,0,1,9,9,9,1,9,9,9,9,1,9
1893,BenchmarkTest07125_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1894,BenchmarkTest07749_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1895,BenchmarkTest07764_falsepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1896,BenchmarkTest06478_truepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,0,9
1897,BenchmarkTest02144_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1898,BenchmarkTest00877_truepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1899,BenchmarkTest14125_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,0
1900,BenchmarkTest20923_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1901,BenchmarkTest09066_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1902,BenchmarkTest19726_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1903,BenchmarkTest02766_falsepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,0
1904,BenchmarkTest12196_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1905,BenchmarkTest19663_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1906,BenchmarkTest15893_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1907,BenchmarkTest00902_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1908,BenchmarkTest10908_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1909,BenchmarkTest19711_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1910,BenchmarkTest05314_falsepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1911,BenchmarkTest02825_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1912,BenchmarkTest01575_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1913,BenchmarkTest07809_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1914,BenchmarkTest04093_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,0
1915,BenchmarkTest14129_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,0
1916,BenchmarkTest07745_falsepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1917,BenchmarkTest06543_truepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,0,9,9,9,9,0
1918,BenchmarkTest04648_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1919,BenchmarkTest01488_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1920,BenchmarkTest14759_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1921,BenchmarkTest09680_falsepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1922,BenchmarkTest02819_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1923,BenchmarkTest04092_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1924,BenchmarkTest18465_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1925,BenchmarkTest02771_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1926,BenchmarkTest07786_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1927,BenchmarkTest04044_truepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1928,BenchmarkTest02123_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1929,BenchmarkTest04097_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1930,BenchmarkTest10864_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1931,BenchmarkTest20934_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1932,BenchmarkTest04041_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1933,BenchmarkTest00928_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1934,BenchmarkTest00840_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1935,BenchmarkTest03440_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1936,BenchmarkTest14088_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1937,BenchmarkTest04725_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1938,BenchmarkTest10266_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,0
1939,BenchmarkTest07772_falsepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1940,BenchmarkTest20319_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1941,BenchmarkTest05926_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,0
1942,BenchmarkTest06562_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1943,BenchmarkTest10287_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,0
1944,BenchmarkTest02142_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1945,BenchmarkTest07727_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1946,BenchmarkTest00921_truepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1947,BenchmarkTest08379_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1948,BenchmarkTest01524_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1949,BenchmarkTest07197_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1950,BenchmarkTest12773_falsepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1951,BenchmarkTest05275_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1952,BenchmarkTest04631_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1953,BenchmarkTest13405_falsepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1954,BenchmarkTest01581_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1955,BenchmarkTest02818_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9,1
1956,BenchmarkTest14688_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1957,BenchmarkTest15911_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1958,BenchmarkTest08949_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,0
1959,BenchmarkTest14747_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1960,BenchmarkTest09712_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,0
1961,BenchmarkTest00890_truepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1962,BenchmarkTest05267_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1963,BenchmarkTest14087_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1964,BenchmarkTest10249_falsepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,0,9,9,9,9,1
1965,BenchmarkTest04083_truepositive.txt,9,9,9,9,0,1,1,1,1,0,9,9,9,9,1,9,9,9,9,1
1966,BenchmarkTest20969_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1967,BenchmarkTest19693_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1968,BenchmarkTest09064_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1969,BenchmarkTest00895_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1970,BenchmarkTest20963_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1971,BenchmarkTest08372_falsepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1972,BenchmarkTest07782_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1973,BenchmarkTest08994_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1974,BenchmarkTest05255_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1975,BenchmarkTest08365_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1976,BenchmarkTest02743_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1977,BenchmarkTest20924_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1978,BenchmarkTest10295_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,0
1979,BenchmarkTest15937_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1980,BenchmarkTest02141_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1981,BenchmarkTest08433_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1982,BenchmarkTest06525_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1983,BenchmarkTest09055_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1984,BenchmarkTest13404_falsepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1985,BenchmarkTest04089_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1986,BenchmarkTest06475_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1987,BenchmarkTest04069_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1988,BenchmarkTest07812_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1989,BenchmarkTest05303_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,0,9,9,9,9,0
1990,BenchmarkTest14101_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1991,BenchmarkTest01473_truepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,0
1992,BenchmarkTest03424_falsepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1993,BenchmarkTest02844_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1994,BenchmarkTest08438_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,0
1995,BenchmarkTest03420_falsepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,0
1996,BenchmarkTest02742_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1997,BenchmarkTest02820_falsepositive.txt,9,9,9,9,0,1,1,1,1,1,9,9,9,9,1,9,9,9,9,0
1998,BenchmarkTest08415_truepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
1999,BenchmarkTest20946_falsepositive.txt,9,9,9,9,1,1,1,1,1,1,9,9,9,9,1,9,9,9,9,1
